year;iso;mode;SSP1_noCOVID;SSP2_noCOVID;SSP5_noCOVID;SSP1;SSP2;SSP5
1965;ASM;entrp_pass_lo;305.7339974;305.7339974;305.7339974;305.7339974;305.7339974;305.7339974
1970;ASM;entrp_pass_lo;354.7960017;354.7960017;354.7960017;354.7960017;354.7960017;354.7960017
1975;ASM;entrp_pass_lo;389.1159967;389.1159967;389.1159967;389.1159967;389.1159967;389.1159967
1980;ASM;entrp_pass_lo;421.9279923;421.9279923;421.9279923;421.9279923;421.9279923;421.9279923
1985;ASM;entrp_pass_lo;510.2109835;510.2109835;510.2109835;510.2109835;510.2109835;510.2109835
1990;ASM;entrp_pass_lo;611.5720198;611.5720198;611.5720198;611.5720198;611.5720198;611.5720198
1995;ASM;entrp_pass_lo;687.3619854;687.3619854;687.3619854;687.3619854;687.3619854;687.3619854
2000;ASM;entrp_pass_lo;747.7859855;747.7859855;747.7859855;747.7859855;747.7859855;747.7859855
2005;ASM;entrp_pass_lo;768.5210072;768.5210072;768.5210072;768.5210072;768.5210072;768.5210072
2010;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2015;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2020;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2025;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2030;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2035;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2040;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2045;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2050;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2055;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2060;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2070;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2080;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2090;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2100;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2110;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2130;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
2150;ASM;entrp_pass_lo;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985;723.2679985
1965;ATA;entrp_pass_lo;10;10;10;10;10;10
1970;ATA;entrp_pass_lo;10;10;10;10;10;10
1975;ATA;entrp_pass_lo;10;10;10;10;10;10
1980;ATA;entrp_pass_lo;10;10;10;10;10;10
1985;ATA;entrp_pass_lo;10;10;10;10;10;10
1990;ATA;entrp_pass_lo;10;10;10;10;10;10
1995;ATA;entrp_pass_lo;10;10;10;10;10;10
2000;ATA;entrp_pass_lo;10;10;10;10;10;10
2005;ATA;entrp_pass_lo;10;10;10;10;10;10
2010;ATA;entrp_pass_lo;10;10;10;10;10;10
2015;ATA;entrp_pass_lo;10;10;10;10;10;10
2020;ATA;entrp_pass_lo;10;10;10;10;10;10
2025;ATA;entrp_pass_lo;10;10;10;10;10;10
2030;ATA;entrp_pass_lo;10;10;10;10;10;10
2035;ATA;entrp_pass_lo;10;10;10;10;10;10
2040;ATA;entrp_pass_lo;10;10;10;10;10;10
2045;ATA;entrp_pass_lo;10;10;10;10;10;10
2050;ATA;entrp_pass_lo;10;10;10;10;10;10
2055;ATA;entrp_pass_lo;10;10;10;10;10;10
2060;ATA;entrp_pass_lo;10;10;10;10;10;10
2070;ATA;entrp_pass_lo;10;10;10;10;10;10
2080;ATA;entrp_pass_lo;10;10;10;10;10;10
2090;ATA;entrp_pass_lo;10;10;10;10;10;10
2100;ATA;entrp_pass_lo;10;10;10;10;10;10
2110;ATA;entrp_pass_lo;10;10;10;10;10;10
2130;ATA;entrp_pass_lo;10;10;10;10;10;10
2150;ATA;entrp_pass_lo;10;10;10;10;10;10
1965;ATF;entrp_pass_lo;1.426958;1.426958;1.426958;1.426958;1.426958;1.426958
1970;ATF;entrp_pass_lo;1.668134;1.668134;1.668134;1.668134;1.668134;1.668134
1975;ATF;entrp_pass_lo;1.768624;1.768624;1.768624;1.768624;1.768624;1.768624
1980;ATF;entrp_pass_lo;1.849016;1.849016;1.849016;1.849016;1.849016;1.849016
1985;ATF;entrp_pass_lo;2.029898;2.029898;2.029898;2.029898;2.029898;2.029898
1990;ATF;entrp_pass_lo;2.21078;2.21078;2.21078;2.21078;2.21078;2.21078
1995;ATF;entrp_pass_lo;2.451956;2.451956;2.451956;2.451956;2.451956;2.451956
2000;ATF;entrp_pass_lo;2.673034;2.673034;2.673034;2.673034;2.673034;2.673034
2005;ATF;entrp_pass_lo;2.874014;2.874014;2.874014;2.874014;2.874014;2.874014
2010;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2015;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2020;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2025;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2030;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2035;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2040;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2045;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2050;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2055;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2060;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2070;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2080;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2090;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2100;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2110;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2130;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
2150;ATF;entrp_pass_lo;3.0147;3.0147;3.0147;3.0147;3.0147;3.0147
1965;ATG;entrp_pass_lo;224.2977538;224.2977538;224.2977538;224.2977538;224.2977538;224.2977538
1970;ATG;entrp_pass_lo;307.8318018;307.8318018;307.8318018;307.8318018;307.8318018;307.8318018
1975;ATG;entrp_pass_lo;375.763;375.763;375.763;375.763;375.763;375.763
1980;ATG;entrp_pass_lo;468.9563265;468.9563265;468.9563265;468.9563265;468.9563265;468.9563265
1985;ATG;entrp_pass_lo;599.161371;599.161371;599.161371;599.161371;599.161371;599.161371
1990;ATG;entrp_pass_lo;796.884475;796.884475;796.884475;796.884475;796.884475;796.884475
1995;ATG;entrp_pass_lo;906.8859582;906.8859582;906.8859582;906.8859582;906.8859582;906.8859582
2000;ATG;entrp_pass_lo;1142.172852;1142.172852;1142.172852;1142.172852;1142.172852;1142.172852
2005;ATG;entrp_pass_lo;1353.891252;1353.891252;1353.891252;1353.891252;1353.891252;1353.891252
2010;ATG;entrp_pass_lo;1445.622088;1445.622088;1445.622088;1445.622088;1445.622088;1445.622088
2015;ATG;entrp_pass_lo;1720.693045;1720.693045;1720.693045;1720.693045;1720.693045;1720.693045
2020;ATG;entrp_pass_lo;1589.067029;1589.067029;1589.067029;1589.067029;1589.067029;1589.067029
2025;ATG;entrp_pass_lo;1457.441013;1457.441013;1457.441013;1457.441013;1457.441013;1457.441013
2030;ATG;entrp_pass_lo;1325.814996;1325.814996;1325.814996;1325.814996;1325.814996;1325.814996
2035;ATG;entrp_pass_lo;1194.18898;1194.18898;1194.18898;1194.18898;1194.18898;1194.18898
2040;ATG;entrp_pass_lo;1062.562964;1062.562964;1062.562964;1062.562964;1062.562964;1062.562964
2045;ATG;entrp_pass_lo;930.9369476;930.9369476;930.9369476;930.9369476;930.9369476;930.9369476
2050;ATG;entrp_pass_lo;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313
2055;ATG;entrp_pass_lo;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313
2060;ATG;entrp_pass_lo;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313
2070;ATG;entrp_pass_lo;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313
2080;ATG;entrp_pass_lo;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313
2090;ATG;entrp_pass_lo;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313
2100;ATG;entrp_pass_lo;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313
2110;ATG;entrp_pass_lo;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313
2130;ATG;entrp_pass_lo;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313
2150;ATG;entrp_pass_lo;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313;799.3109313
1965;AUS;entrp_pass_lo;170510.4742;170510.4742;170510.4742;170510.4742;170510.4742;170510.4742
1970;AUS;entrp_pass_lo;220813.4613;220813.4613;220813.4613;220813.4613;220813.4613;220813.4613
1975;AUS;entrp_pass_lo;265153.0454;265153.0454;265153.0454;265153.0454;265153.0454;265153.0454
1980;AUS;entrp_pass_lo;308916.7835;308916.7835;308916.7835;308916.7835;308916.7835;308916.7835
1985;AUS;entrp_pass_lo;359261.9146;359261.9146;359261.9146;359261.9146;359261.9146;359261.9146
1990;AUS;entrp_pass_lo;422292.4526;422292.4526;422292.4526;422292.4526;422292.4526;422292.4526
1995;AUS;entrp_pass_lo;486968.112;486968.112;486968.112;486968.112;486968.112;486968.112
2000;AUS;entrp_pass_lo;597968.1518;597968.1518;597968.1518;597968.1518;597968.1518;597968.1518
2005;AUS;entrp_pass_lo;713567.3479;713567.3479;713567.3479;713567.3479;713567.3479;713567.3479
2010;AUS;entrp_pass_lo;828460.9968;828460.9968;828460.9968;828460.9968;828460.9968;828460.9968
2015;AUS;entrp_pass_lo;995117.1975;995117.1975;995117.1975;995117.1975;995117.1975;995117.1975
2020;AUS;entrp_pass_lo;1159840.598;1156268.598;1185932.598;1159840.598;1156268.598;1185932.598
2025;AUS;entrp_pass_lo;1332120.998;1313179.998;1413546.998;1332120.998;1313179.998;1413546.998
2030;AUS;entrp_pass_lo;1521428.399;1466149.399;1698279.399;1521428.399;1466149.399;1698279.399
2035;AUS;entrp_pass_lo;1733342.799;1620038.799;2045153.799;1733342.799;1620038.799;2045153.799
2040;AUS;entrp_pass_lo;1961669.199;1782709.199;2444940.199;1961669.199;1782709.199;2444940.199
2045;AUS;entrp_pass_lo;2204477.6;1957175.6;2902084.6;2204477.6;1957175.6;2902084.6
2050;AUS;entrp_pass_lo;2444276;2131336;3400799;2444276;2131336;3400799
2055;AUS;entrp_pass_lo;2694125;2318113;3958784;2694125;2318113;3958784
2060;AUS;entrp_pass_lo;2962466;2523602;4598989;2962466;2523602;4598989
2070;AUS;entrp_pass_lo;3523682;2968971;6127258;3523682;2968971;6127258
2080;AUS;entrp_pass_lo;4048735;3413913;7932694;4048735;3413913;7932694
2090;AUS;entrp_pass_lo;4501050;3837011;9945441;4501050;3837011;9945441
2100;AUS;entrp_pass_lo;4898409;4248259;12219904;4898409;4248259;12219904
2110;AUS;entrp_pass_lo;4898409;4248259;12219904;4898409;4248259;12219904
2130;AUS;entrp_pass_lo;4898409;4248259;12219904;4898409;4248259;12219904
2150;AUS;entrp_pass_lo;4898409;4248259;12219904;4898409;4248259;12219904
1965;AUT;entrp_pass_lo;92723.10261;92723.10261;92723.10261;92723.10261;92723.10261;92723.10261
1970;AUT;entrp_pass_lo;117606.4552;117606.4552;117606.4552;117606.4552;117606.4552;117606.4552
1975;AUT;entrp_pass_lo;141203.8302;141203.8302;141203.8302;141203.8302;141203.8302;141203.8302
1980;AUT;entrp_pass_lo;164227.7232;164227.7232;164227.7232;164227.7232;164227.7232;164227.7232
1985;AUT;entrp_pass_lo;177465.0919;177465.0919;177465.0919;177465.0919;177465.0919;177465.0919
1990;AUT;entrp_pass_lo;203776.8955;203776.8955;203776.8955;203776.8955;203776.8955;203776.8955
1995;AUT;entrp_pass_lo;225359.9901;225359.9901;225359.9901;225359.9901;225359.9901;225359.9901
2000;AUT;entrp_pass_lo;260517.1389;260517.1389;260517.1389;260517.1389;260517.1389;260517.1389
2005;AUT;entrp_pass_lo;282230.1676;282230.1676;282230.1676;282230.1676;282230.1676;282230.1676
2010;AUT;entrp_pass_lo;303547.4064;303547.4064;303547.4064;303547.4064;303547.4064;303547.4064
2015;AUT;entrp_pass_lo;340680.6748;340680.6748;340680.6748;340680.6748;340680.6748;340680.6748
2020;AUT;entrp_pass_lo;371575.4356;369789.1499;376046.4356;371575.4356;369789.1499;376046.4356
2025;AUT;entrp_pass_lo;402496.1963;396981.6249;418604.1963;402496.1963;396981.6249;418604.1963
2030;AUT;entrp_pass_lo;436522.9571;424613.0999;471722.9571;436522.9571;424613.0999;471722.9571
2035;AUT;entrp_pass_lo;474196.7178;454659.5749;534883.7178;474196.7178;454659.5749;534883.7178
2040;AUT;entrp_pass_lo;514519.4785;488988.05;606125.4785;514519.4785;488988.05;606125.4785
2045;AUT;entrp_pass_lo;554993.2393;525632.525;684755.2393;554993.2393;525632.525;684755.2393
2050;AUT;entrp_pass_lo;592157;561294;768156;592157;561294;768156
2055;AUT;entrp_pass_lo;629058;598484;859884;629058;598484;859884
2060;AUT;entrp_pass_lo;665734;636665;961394;665734;636665;961394
2070;AUT;entrp_pass_lo;737489;715637;1194527;737489;715637;1194527
2080;AUT;entrp_pass_lo;800940;792451;1464119;800940;792451;1464119
2090;AUT;entrp_pass_lo;850606;861982;1756827;850606;861982;1756827
2100;AUT;entrp_pass_lo;889725;925629;2079105;889725;925629;2079105
2110;AUT;entrp_pass_lo;889725;925629;2079105;889725;925629;2079105
2130;AUT;entrp_pass_lo;889725;925629;2079105;889725;925629;2079105
2150;AUT;entrp_pass_lo;889725;925629;2079105;889725;925629;2079105
1965;AZE;entrp_pass_lo;10196.3382;10196.3382;10196.3382;10196.3382;10196.3382;10196.3382
1970;AZE;entrp_pass_lo;16402.47146;16402.47146;16402.47146;16402.47146;16402.47146;16402.47146
1975;AZE;entrp_pass_lo;21766.84065;21766.84065;21766.84065;21766.84065;21766.84065;21766.84065
1980;AZE;entrp_pass_lo;26131.93936;26131.93936;26131.93936;26131.93936;26131.93936;26131.93936
1985;AZE;entrp_pass_lo;31153.75084;31153.75084;31153.75084;31153.75084;31153.75084;31153.75084
1990;AZE;entrp_pass_lo;34844.20605;34844.20605;34844.20605;34844.20605;34844.20605;34844.20605
1995;AZE;entrp_pass_lo;15495.18097;15495.18097;15495.18097;15495.18097;15495.18097;15495.18097
2000;AZE;entrp_pass_lo;21545.5066;21545.5066;21545.5066;21545.5066;21545.5066;21545.5066
2005;AZE;entrp_pass_lo;38362.09189;38362.09189;38362.09189;38362.09189;38362.09189;38362.09189
2010;AZE;entrp_pass_lo;84905.18746;84905.18746;84905.18746;84905.18746;84905.18746;84905.18746
2015;AZE;entrp_pass_lo;110208.0184;110208.0184;110208.0184;110208.0184;110208.0184;110208.0184
2020;AZE;entrp_pass_lo;121343.73;121609.3015;121503.3015;121343.73;121609.3015;121503.3015
2025;AZE;entrp_pass_lo;128988.4417;128971.5845;132322.5845;128988.4417;128971.5845;132322.5845
2030;AZE;entrp_pass_lo;139667.1534;136775.8676;149419.8676;139667.1534;136775.8676;149419.8676
2035;AZE;entrp_pass_lo;147553.865;138704.1507;166339.1507;147553.865;138704.1507;166339.1507
2040;AZE;entrp_pass_lo;158144.5767;142120.4338;186398.4338;158144.5767;142120.4338;186398.4338
2045;AZE;entrp_pass_lo;170633.2883;147932.7169;210029.7169;170633.2883;147932.7169;210029.7169
2050;AZE;entrp_pass_lo;182697;155347;236065;182697;155347;236065
2055;AZE;entrp_pass_lo;198241;167574;268942;198241;167574;268942
2060;AZE;entrp_pass_lo;217841;183726;309727;217841;183726;309727
2070;AZE;entrp_pass_lo;269518;227308;413750;269518;227308;413750
2080;AZE;entrp_pass_lo;311407;271156;510867;311407;271156;510867
2090;AZE;entrp_pass_lo;348387;322319;610963;348387;322319;610963
2100;AZE;entrp_pass_lo;379716;381645;713869;379716;381645;713869
2110;AZE;entrp_pass_lo;379716;381645;713869;379716;381645;713869
2130;AZE;entrp_pass_lo;379716;381645;713869;379716;381645;713869
2150;AZE;entrp_pass_lo;379716;381645;713869;379716;381645;713869
1965;BDI;entrp_pass_lo;902.2821195;902.2821195;902.2821195;902.2821195;902.2821195;902.2821195
1970;BDI;entrp_pass_lo;1294.833192;1294.833192;1294.833192;1294.833192;1294.833192;1294.833192
1975;BDI;entrp_pass_lo;1367.027921;1367.027921;1367.027921;1367.027921;1367.027921;1367.027921
1980;BDI;entrp_pass_lo;1676.474508;1676.474508;1676.474508;1676.474508;1676.474508;1676.474508
1985;BDI;entrp_pass_lo;2121.725937;2121.725937;2121.725937;2121.725937;2121.725937;2121.725937
1990;BDI;entrp_pass_lo;2565.897818;2565.897818;2565.897818;2565.897818;2565.897818;2565.897818
1995;BDI;entrp_pass_lo;2269.462147;2269.462147;2269.462147;2269.462147;2269.462147;2269.462147
2000;BDI;entrp_pass_lo;2334.752244;2334.752244;2334.752244;2334.752244;2334.752244;2334.752244
2005;BDI;entrp_pass_lo;2582.856205;2582.856205;2582.856205;2582.856205;2582.856205;2582.856205
2010;BDI;entrp_pass_lo;3240.64132;3240.64132;3240.64132;3240.64132;3240.64132;3240.64132
2015;BDI;entrp_pass_lo;4316.215812;4316.215812;4316.215812;4316.215812;4316.215812;4316.215812
2020;BDI;entrp_pass_lo;6777.613553;6771.613553;6941.899268;6777.613553;6771.613553;6941.899268
2025;BDI;entrp_pass_lo;10814.01129;10157.01129;11736.58272;10814.01129;10157.01129;11736.58272
2030;BDI;entrp_pass_lo;17713.40904;14979.40904;20905.26618;17713.40904;14979.40904;20905.26618
2035;BDI;entrp_pass_lo;29145.80678;21608.80678;37512.94963;29145.80678;21608.80678;37512.94963
2040;BDI;entrp_pass_lo;46866.20452;30909.20452;64521.63309;46866.20452;30909.20452;64521.63309
2045;BDI;entrp_pass_lo;72553.60226;43537.60226;105212.3165;72553.60226;43537.60226;105212.3165
2050;BDI;entrp_pass_lo;107592;60196;162479;107592;60196;162479
2055;BDI;entrp_pass_lo;153043;81673;239004;153043;81673;239004
2060;BDI;entrp_pass_lo;210398;109477;338241;210398;109477;338241
2070;BDI;entrp_pass_lo;359927;187890;608610;359927;187890;608610
2080;BDI;entrp_pass_lo;540111;299300;956623;540111;299300;956623
2090;BDI;entrp_pass_lo;728929;444559;1353348;728929;444559;1353348
2100;BDI;entrp_pass_lo;911779;624595;1778815;911779;624595;1778815
2110;BDI;entrp_pass_lo;911779;624595;1778815;911779;624595;1778815
2130;BDI;entrp_pass_lo;911779;624595;1778815;911779;624595;1778815
2150;BDI;entrp_pass_lo;911779;624595;1778815;911779;624595;1778815
1965;BEL;entrp_pass_lo;120807.4001;120807.4001;120807.4001;120807.4001;120807.4001;120807.4001
1970;BEL;entrp_pass_lo;150422.5426;150422.5426;150422.5426;150422.5426;150422.5426;150422.5426
1975;BEL;entrp_pass_lo;177468.6254;177468.6254;177468.6254;177468.6254;177468.6254;177468.6254
1980;BEL;entrp_pass_lo;206836.052;206836.052;206836.052;206836.052;206836.052;206836.052
1985;BEL;entrp_pass_lo;214835.304;214835.304;214835.304;214835.304;214835.304;214835.304
1990;BEL;entrp_pass_lo;252261.6042;252261.6042;252261.6042;252261.6042;252261.6042;252261.6042
1995;BEL;entrp_pass_lo;274001.5492;274001.5492;274001.5492;274001.5492;274001.5492;274001.5492
2000;BEL;entrp_pass_lo;315228.0903;315228.0903;315228.0903;315228.0903;315228.0903;315228.0903
2005;BEL;entrp_pass_lo;342113.0133;342113.0133;342113.0133;342113.0133;342113.0133;342113.0133
2010;BEL;entrp_pass_lo;365701.8455;365701.8455;365701.8455;365701.8455;365701.8455;365701.8455
2015;BEL;entrp_pass_lo;407410.4347;407410.4347;407410.4347;407410.4347;407410.4347;407410.4347
2020;BEL;entrp_pass_lo;438046.3726;436643.6583;443631.5155;438046.3726;436643.6583;443631.5155
2025;BEL;entrp_pass_lo;476182.3105;472330.8819;494279.5962;476182.3105;472330.8819;494279.5962
2030;BEL;entrp_pass_lo;523884.2484;515212.1056;562494.677;523884.2484;515212.1056;562494.677
2035;BEL;entrp_pass_lo;579747.1863;565034.3292;646725.7577;579747.1863;565034.3292;646725.7577
2040;BEL;entrp_pass_lo;639115.1242;619339.5528;742365.8385;639115.1242;619339.5528;742365.8385
2045;BEL;entrp_pass_lo;697666.0621;675023.7764;847428.9192;697666.0621;675023.7764;847428.9192
2050;BEL;entrp_pass_lo;754294;731121;962452;754294;731121;962452
2055;BEL;entrp_pass_lo;814612;792525;1094566;814612;792525;1094566
2060;BEL;entrp_pass_lo;877634;857522;1245269;877634;857522;1245269
2070;BEL;entrp_pass_lo;1005427;991932;1601083;1005427;991932;1601083
2080;BEL;entrp_pass_lo;1126023;1125450;2027303;1126023;1125450;2027303
2090;BEL;entrp_pass_lo;1239182;1259224;2524768;1239182;1259224;2524768
2100;BEL;entrp_pass_lo;1343680;1393085;3102274;1343680;1393085;3102274
2110;BEL;entrp_pass_lo;1343680;1393085;3102274;1343680;1393085;3102274
2130;BEL;entrp_pass_lo;1343680;1393085;3102274;1343680;1393085;3102274
2150;BEL;entrp_pass_lo;1343680;1393085;3102274;1343680;1393085;3102274
1965;BEN;entrp_pass_lo;2503.578512;2503.578512;2503.578512;2503.578512;2503.578512;2503.578512
1970;BEN;entrp_pass_lo;2957.411374;2957.411374;2957.411374;2957.411374;2957.411374;2957.411374
1975;BEN;entrp_pass_lo;3373.343182;3373.343182;3373.343182;3373.343182;3373.343182;3373.343182
1980;BEN;entrp_pass_lo;4120.269241;4120.269241;4120.269241;4120.269241;4120.269241;4120.269241
1985;BEN;entrp_pass_lo;4937.437218;4937.437218;4937.437218;4937.437218;4937.437218;4937.437218
1990;BEN;entrp_pass_lo;5346.42179;5346.42179;5346.42179;5346.42179;5346.42179;5346.42179
1995;BEN;entrp_pass_lo;6584.638114;6584.638114;6584.638114;6584.638114;6584.638114;6584.638114
2000;BEN;entrp_pass_lo;8323.001926;8323.001926;8323.001926;8323.001926;8323.001926;8323.001926
2005;BEN;entrp_pass_lo;9989.722659;9989.722659;9989.722659;9989.722659;9989.722659;9989.722659
2010;BEN;entrp_pass_lo;12192.18272;12192.18272;12192.18272;12192.18272;12192.18272;12192.18272
2015;BEN;entrp_pass_lo;15713.1678;15713.1678;15713.1678;15713.1678;15713.1678;15713.1678
2020;BEN;entrp_pass_lo;19972.14383;19780.14383;20075.28669;19972.14383;19780.14383;20075.28669
2025;BEN;entrp_pass_lo;27218.11986;25667.11986;28154.40557;27218.11986;25667.11986;28154.40557
2030;BEN;entrp_pass_lo;38679.09589;33513.09589;42378.52446;38679.09589;33513.09589;42378.52446
2035;BEN;entrp_pass_lo;56309.07192;43657.07192;66202.64334;56309.07192;43657.07192;66202.64334
2040;BEN;entrp_pass_lo;82280.04794;57392.04794;102819.7622;82280.04794;57392.04794;102819.7622
2045;BEN;entrp_pass_lo;118912.024;75758.02397;156265.8811;118912.024;75758.02397;156265.8811
2050;BEN;entrp_pass_lo;168465;99895;230639;168465;99895;230639
2055;BEN;entrp_pass_lo;232796;131145;329592;232796;131145;329592
2060;BEN;entrp_pass_lo;312832;170893;455759;312832;170893;455759
2070;BEN;entrp_pass_lo;516931;281109;790918;516931;281109;790918
2080;BEN;entrp_pass_lo;763855;438376;1222188;763855;438376;1222188
2090;BEN;entrp_pass_lo;1032755;648647;1727815;1032755;648647;1727815
2100;BEN;entrp_pass_lo;1297974;914833;2274286;1297974;914833;2274286
