year;iso;mode;SSP1_noCOVID;SSP2_noCOVID;SSP5_noCOVID;SSP1;SSP2;SSP5
2150;LCA;entrp_pass_lo;0.13547971;0.180195118;0.132538876;0.13547971;0.180195118;0.132538876
1965;LIE;entrp_pass_lo;0.018649;0.018649;0.018649;0.018649;0.018649;0.018649
1970;LIE;entrp_pass_lo;0.021265;0.021265;0.021265;0.021265;0.021265;0.021265
1975;LIE;entrp_pass_lo;0.023432;0.023432;0.023432;0.023432;0.023432;0.023432
1980;LIE;entrp_pass_lo;0.025866;0.025866;0.025866;0.025866;0.025866;0.025866
1985;LIE;entrp_pass_lo;0.027257;0.027257;0.027257;0.027257;0.027257;0.027257
1990;LIE;entrp_pass_lo;0.028747;0.028747;0.028747;0.028747;0.028747;0.028747
1995;LIE;entrp_pass_lo;0.030833;0.030833;0.030833;0.030833;0.030833;0.030833
2000;LIE;entrp_pass_lo;0.033286;0.033286;0.033286;0.033286;0.033286;0.033286
2005;LIE;entrp_pass_lo;0.034852;0.034852;0.034852;0.034852;0.034852;0.034852
2010;LIE;entrp_pass_lo;0.036003;0.036003;0.036003;0.036003;0.036003;0.036003
2015;LIE;entrp_pass_lo;0.037403;0.037403;0.037403;0.037403;0.037403;0.037403
2020;LIE;entrp_pass_lo;0.035169086;0.035169086;0.035169086;0.035169086;0.035169086;0.035169086
2025;LIE;entrp_pass_lo;0.032935172;0.032935172;0.032935172;0.032935172;0.032935172;0.032935172
2030;LIE;entrp_pass_lo;0.030701258;0.030701258;0.030701258;0.030701258;0.030701258;0.030701258
2035;LIE;entrp_pass_lo;0.028467343;0.028467343;0.028467343;0.028467343;0.028467343;0.028467343
2040;LIE;entrp_pass_lo;0.026233429;0.026233429;0.026233429;0.026233429;0.026233429;0.026233429
2045;LIE;entrp_pass_lo;0.023999515;0.023999515;0.023999515;0.023999515;0.023999515;0.023999515
2050;LIE;entrp_pass_lo;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601
2055;LIE;entrp_pass_lo;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601
2060;LIE;entrp_pass_lo;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601
2070;LIE;entrp_pass_lo;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601
2080;LIE;entrp_pass_lo;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601
2090;LIE;entrp_pass_lo;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601
2100;LIE;entrp_pass_lo;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601
2110;LIE;entrp_pass_lo;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601
2130;LIE;entrp_pass_lo;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601
2150;LIE;entrp_pass_lo;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601;0.021765601
1965;LKA;entrp_pass_lo;11.110828;11.110828;11.110828;11.110828;11.110828;11.110828
1970;LKA;entrp_pass_lo;12.485756;12.485756;12.485756;12.485756;12.485756;12.485756
1975;LKA;entrp_pass_lo;13.755161;13.755161;13.755161;13.755161;13.755161;13.755161
1980;LKA;entrp_pass_lo;15.035856;15.035856;15.035856;15.035856;15.035856;15.035856
1985;LKA;entrp_pass_lo;16.179796;16.179796;16.179796;16.179796;16.179796;16.179796
1990;LKA;entrp_pass_lo;17.329713;17.329713;17.329713;17.329713;17.329713;17.329713
1995;LKA;entrp_pass_lo;18.247121;18.247121;18.247121;18.247121;18.247121;18.247121
2000;LKA;entrp_pass_lo;18.781938;18.781938;18.781938;18.781938;18.781938;18.781938
2005;LKA;entrp_pass_lo;19.524558;19.524558;19.524558;19.524558;19.524558;19.524558
2010;LKA;entrp_pass_lo;20.198353;20.198353;20.198353;20.198353;20.198353;20.198353
2015;LKA;entrp_pass_lo;20.966;20.966;20.966;20.966;20.966;20.966
2020;LKA;entrp_pass_lo;21.54569807;21.77950225;21.44726355;21.54569807;21.77950225;21.44726355
2025;LKA;entrp_pass_lo;21.9031069;22.44171449;21.66166542;21.9031069;22.44171449;21.66166542
2030;LKA;entrp_pass_lo;22.10652536;22.9963997;21.71766532;22.10652536;22.9963997;21.71766532
2035;LKA;entrp_pass_lo;22.22738479;23.47502687;21.68541062;22.22738479;23.47502687;21.68541062
2040;LKA;entrp_pass_lo;22.23286859;23.8558798;21.53795718;22.23286859;23.8558798;21.53795718
2045;LKA;entrp_pass_lo;22.08285763;24.08955917;21.24089782;22.08285763;24.08955917;21.24089782
2050;LKA;entrp_pass_lo;21.78214097;24.1880501;20.80128646;21.78214097;24.1880501;20.80128646
2055;LKA;entrp_pass_lo;21.28375754;24.06848805;20.17620223;21.28375754;24.06848805;20.17620223
2060;LKA;entrp_pass_lo;20.70972862;23.86986849;19.48047676;20.70972862;23.86986849;19.48047676
2070;LKA;entrp_pass_lo;19.4595561;23.32098543;18.04832213;19.4595561;23.32098543;18.04832213
2080;LKA;entrp_pass_lo;18.08672324;22.63018224;16.58296605;18.08672324;22.63018224;16.58296605
2090;LKA;entrp_pass_lo;16.60042577;21.8734591;15.08491198;16.60042577;21.8734591;15.08491198
2100;LKA;entrp_pass_lo;14.88630055;21.04474556;13.44492614;14.88630055;21.04474556;13.44492614
2110;LKA;entrp_pass_lo;14.88630055;21.04474556;13.44492614;14.88630055;21.04474556;13.44492614
2130;LKA;entrp_pass_lo;14.88630055;21.04474556;13.44492614;14.88630055;21.04474556;13.44492614
2150;LKA;entrp_pass_lo;14.88630055;21.04474556;13.44492614;14.88630055;21.04474556;13.44492614
1965;LSO;entrp_pass_lo;0.933655;0.933655;0.933655;0.933655;0.933655;0.933655
1970;LSO;entrp_pass_lo;1.03305;1.03305;1.03305;1.03305;1.03305;1.03305
1975;LSO;entrp_pass_lo;1.150635;1.150635;1.150635;1.150635;1.150635;1.150635
1980;LSO;entrp_pass_lo;1.310118;1.310118;1.310118;1.310118;1.310118;1.310118
1985;LSO;entrp_pass_lo;1.472192;1.472192;1.472192;1.472192;1.472192;1.472192
1990;LSO;entrp_pass_lo;1.603938;1.603938;1.603938;1.603938;1.603938;1.603938
1995;LSO;entrp_pass_lo;1.761359;1.761359;1.761359;1.761359;1.761359;1.761359
2000;LSO;entrp_pass_lo;1.868699;1.868699;1.868699;1.868699;1.868699;1.868699
2005;LSO;entrp_pass_lo;1.949543;1.949543;1.949543;1.949543;1.949543;1.949543
2010;LSO;entrp_pass_lo;2.040551;2.040551;2.040551;2.040551;2.040551;2.040551
2015;LSO;entrp_pass_lo;2.174645;2.174645;2.174645;2.174645;2.174645;2.174645
2020;LSO;entrp_pass_lo;2.274179755;2.28476396;2.265845072;2.274179755;2.28476396;2.265845072
2025;LSO;entrp_pass_lo;2.358855224;2.382181354;2.338240136;2.358855224;2.382181354;2.338240136
2030;LSO;entrp_pass_lo;2.421275228;2.464365441;2.388702478;2.421275228;2.464365441;2.388702478
2035;LSO;entrp_pass_lo;2.469785269;2.529561147;2.425846702;2.469785269;2.529561147;2.425846702
2040;LSO;entrp_pass_lo;2.505453048;2.583770099;2.450348089;2.505453048;2.583770099;2.450348089
2045;LSO;entrp_pass_lo;2.529448464;2.629941405;2.463386226;2.529448464;2.629941405;2.463386226
2050;LSO;entrp_pass_lo;2.54196318;2.666453254;2.465466089;2.54196318;2.666453254;2.465466089
2055;LSO;entrp_pass_lo;2.529999659;2.677435616;2.444457715;2.529999659;2.677435616;2.444457715
2060;LSO;entrp_pass_lo;2.504783876;2.678977486;2.411169755;2.504783876;2.678977486;2.411169755
2070;LSO;entrp_pass_lo;2.418558241;2.657574659;2.314311935;2.418558241;2.657574659;2.314311935
2080;LSO;entrp_pass_lo;2.293930955;2.605056664;2.185713404;2.293930955;2.605056664;2.185713404
2090;LSO;entrp_pass_lo;2.139405343;2.53163182;2.032955841;2.139405343;2.53163182;2.032955841
2100;LSO;entrp_pass_lo;1.965385084;2.445470313;1.865115002;1.965385084;2.445470313;1.865115002
2110;LSO;entrp_pass_lo;1.965385084;2.445470313;1.865115002;1.965385084;2.445470313;1.865115002
2130;LSO;entrp_pass_lo;1.965385084;2.445470313;1.865115002;1.965385084;2.445470313;1.865115002
2150;LSO;entrp_pass_lo;1.965385084;2.445470313;1.865115002;1.965385084;2.445470313;1.865115002
1965;LTU;entrp_pass_lo;2.97145;2.97145;2.97145;2.97145;2.97145;2.97145
1970;LTU;entrp_pass_lo;3.139689;3.139689;3.139689;3.139689;3.139689;3.139689
1975;LTU;entrp_pass_lo;3.301652;3.301652;3.301652;3.301652;3.301652;3.301652
1980;LTU;entrp_pass_lo;3.413202;3.413202;3.413202;3.413202;3.413202;3.413202
1985;LTU;entrp_pass_lo;3.544543;3.544543;3.544543;3.544543;3.544543;3.544543
1990;LTU;entrp_pass_lo;3.697838;3.697838;3.697838;3.697838;3.697838;3.697838
1995;LTU;entrp_pass_lo;3.629102;3.629102;3.629102;3.629102;3.629102;3.629102
2000;LTU;entrp_pass_lo;3.499536;3.499536;3.499536;3.499536;3.499536;3.499536
2005;LTU;entrp_pass_lo;3.322528;3.322528;3.322528;3.322528;3.322528;3.322528
2010;LTU;entrp_pass_lo;3.097282;3.097282;3.097282;3.097282;3.097282;3.097282
2015;LTU;entrp_pass_lo;2.90491;2.90491;2.90491;2.90491;2.90491;2.90491
2020;LTU;entrp_pass_lo;2.881638585;2.889554065;2.868229866;2.881638585;2.889554065;2.868229866
2025;LTU;entrp_pass_lo;2.854619897;2.874535882;2.822709699;2.854619897;2.874535882;2.822709699
2030;LTU;entrp_pass_lo;2.817479261;2.850703114;2.768467312;2.817479261;2.850703114;2.768467312
2035;LTU;entrp_pass_lo;2.774211492;2.816296358;2.709382331;2.774211492;2.816296358;2.709382331
2040;LTU;entrp_pass_lo;2.729522604;2.779461108;2.649286867;2.729522604;2.779461108;2.649286867
2045;LTU;entrp_pass_lo;2.684290585;2.745618598;2.588682185;2.684290585;2.745618598;2.588682185
2050;LTU;entrp_pass_lo;2.634425727;2.712730635;2.523988547;2.634425727;2.712730635;2.523988547
2055;LTU;entrp_pass_lo;2.528386229;2.626867275;2.405112899;2.528386229;2.626867275;2.405112899
2060;LTU;entrp_pass_lo;2.416397281;2.536972026;2.281465727;2.416397281;2.536972026;2.281465727
2070;LTU;entrp_pass_lo;2.192864085;2.360599965;2.039439448;2.192864085;2.360599965;2.039439448
2080;LTU;entrp_pass_lo;1.980744055;2.208706554;1.815392378;1.980744055;2.208706554;1.815392378
2090;LTU;entrp_pass_lo;1.759530973;2.088637154;1.591796304;1.759530973;2.088637154;1.591796304
2100;LTU;entrp_pass_lo;1.548247991;2.000222284;1.38607676;1.548247991;2.000222284;1.38607676
2110;LTU;entrp_pass_lo;1.548247991;2.000222284;1.38607676;1.548247991;2.000222284;1.38607676
2130;LTU;entrp_pass_lo;1.548247991;2.000222284;1.38607676;1.548247991;2.000222284;1.38607676
2150;LTU;entrp_pass_lo;1.548247991;2.000222284;1.38607676;1.548247991;2.000222284;1.38607676
1965;LUX;entrp_pass_lo;0.3315;0.3315;0.3315;0.3315;0.3315;0.3315
1970;LUX;entrp_pass_lo;0.339171;0.339171;0.339171;0.339171;0.339171;0.339171
1975;LUX;entrp_pass_lo;0.35895;0.35895;0.35895;0.35895;0.35895;0.35895
1980;LUX;entrp_pass_lo;0.36415;0.36415;0.36415;0.36415;0.36415;0.36415
1985;LUX;entrp_pass_lo;0.366706;0.366706;0.366706;0.366706;0.366706;0.366706
1990;LUX;entrp_pass_lo;0.38185;0.38185;0.38185;0.38185;0.38185;0.38185
1995;LUX;entrp_pass_lo;0.408625;0.408625;0.408625;0.408625;0.408625;0.408625
2000;LUX;entrp_pass_lo;0.4363;0.4363;0.4363;0.4363;0.4363;0.4363
2005;LUX;entrp_pass_lo;0.465158;0.465158;0.465158;0.465158;0.465158;0.465158
2010;LUX;entrp_pass_lo;0.506953;0.506953;0.506953;0.506953;0.506953;0.506953
2015;LUX;entrp_pass_lo;0.569604;0.569604;0.569604;0.569604;0.569604;0.569604
2020;LUX;entrp_pass_lo;0.608652627;0.60723255;0.623777488;0.608652627;0.60723255;0.623777488
2025;LUX;entrp_pass_lo;0.64912481;0.646126181;0.687632568;0.64912481;0.646126181;0.687632568
2030;LUX;entrp_pass_lo;0.69005855;0.685351555;0.755156549;0.69005855;0.685351555;0.755156549
2035;LUX;entrp_pass_lo;0.730952841;0.72397653;0.824239926;0.730952841;0.72397653;0.824239926
2040;LUX;entrp_pass_lo;0.771485975;0.761385224;0.89506053;0.771485975;0.761385224;0.89506053
2045;LUX;entrp_pass_lo;0.8107071;0.797131145;0.967545324;0.8107071;0.797131145;0.967545324
2050;LUX;entrp_pass_lo;0.847735841;0.830756822;1.041400172;0.847735841;0.830756822;1.041400172
2055;LUX;entrp_pass_lo;0.884097988;0.864151792;1.116457922;0.884097988;0.864151792;1.116457922
2060;LUX;entrp_pass_lo;0.917316647;0.894715169;1.190817371;0.917316647;0.894715169;1.190817371
2070;LUX;entrp_pass_lo;0.967188036;0.940202235;1.323280264;0.967188036;0.940202235;1.323280264
2080;LUX;entrp_pass_lo;0.988854977;0.964170919;1.425119658;0.988854977;0.964170919;1.425119658
2090;LUX;entrp_pass_lo;0.979480216;0.967952814;1.490074308;0.979480216;0.967952814;1.490074308
2100;LUX;entrp_pass_lo;0.942916028;0.952072165;1.518768527;0.942916028;0.952072165;1.518768527
2110;LUX;entrp_pass_lo;0.942916028;0.952072165;1.518768527;0.942916028;0.952072165;1.518768527
2130;LUX;entrp_pass_lo;0.942916028;0.952072165;1.518768527;0.942916028;0.952072165;1.518768527
2150;LUX;entrp_pass_lo;0.942916028;0.952072165;1.518768527;0.942916028;0.952072165;1.518768527
1965;LVA;entrp_pass_lo;2.265919;2.265919;2.265919;2.265919;2.265919;2.265919
1970;LVA;entrp_pass_lo;2.359164;2.359164;2.359164;2.359164;2.359164;2.359164
1975;LVA;entrp_pass_lo;2.45613;2.45613;2.45613;2.45613;2.45613;2.45613
1980;LVA;entrp_pass_lo;2.511701;2.511701;2.511701;2.511701;2.511701;2.511701
1985;LVA;entrp_pass_lo;2.578873;2.578873;2.578873;2.578873;2.578873;2.578873
1990;LVA;entrp_pass_lo;2.663151;2.663151;2.663151;2.663151;2.663151;2.663151
1995;LVA;entrp_pass_lo;2.485056;2.485056;2.485056;2.485056;2.485056;2.485056
2000;LVA;entrp_pass_lo;2.36755;2.36755;2.36755;2.36755;2.36755;2.36755
2005;LVA;entrp_pass_lo;2.238799;2.238799;2.238799;2.238799;2.238799;2.238799
2010;LVA;entrp_pass_lo;2.097555;2.097555;2.097555;2.097555;2.097555;2.097555
2015;LVA;entrp_pass_lo;1.977527;1.977527;1.977527;1.977527;1.977527;1.977527
2020;LVA;entrp_pass_lo;1.94533401;1.94673775;1.943408373;1.94533401;1.94673775;1.943408373
2025;LVA;entrp_pass_lo;1.917744063;1.923435911;1.916078526;1.917744063;1.923435911;1.916078526
2030;LVA;entrp_pass_lo;1.889880975;1.90188589;1.890847199;1.889880975;1.90188589;1.890847199
2035;LVA;entrp_pass_lo;1.865053739;1.881946677;1.870034853;1.865053739;1.881946677;1.870034853
2040;LVA;entrp_pass_lo;1.844393777;1.866001087;1.85439345;1.844393777;1.866001087;1.85439345
2045;LVA;entrp_pass_lo;1.823224293;1.85096494;1.838755216;1.823224293;1.85096494;1.838755216
2050;LVA;entrp_pass_lo;1.798100083;1.835319508;1.819249851;1.798100083;1.835319508;1.819249851
2055;LVA;entrp_pass_lo;1.73985959;1.789484757;1.766715433;1.73985959;1.789484757;1.766715433
2060;LVA;entrp_pass_lo;1.678657603;1.743348253;1.711143109;1.678657603;1.743348253;1.711143109
2070;LVA;entrp_pass_lo;1.544853667;1.643083542;1.585620284;1.544853667;1.643083542;1.585620284
2080;LVA;entrp_pass_lo;1.400053904;1.538296056;1.445153453;1.400053904;1.538296056;1.445153453
2090;LVA;entrp_pass_lo;1.240858256;1.441902627;1.286541036;1.240858256;1.441902627;1.286541036
2100;LVA;entrp_pass_lo;1.080722897;1.359265051;1.123060382;1.080722897;1.359265051;1.123060382
2110;LVA;entrp_pass_lo;1.080722897;1.359265051;1.123060382;1.080722897;1.359265051;1.123060382
2130;LVA;entrp_pass_lo;1.080722897;1.359265051;1.123060382;1.080722897;1.359265051;1.123060382
2150;LVA;entrp_pass_lo;1.080722897;1.359265051;1.123060382;1.080722897;1.359265051;1.123060382
1965;MAC;entrp_pass_lo;0.203231;0.203231;0.203231;0.203231;0.203231;0.203231
1970;MAC;entrp_pass_lo;0.246195;0.246195;0.246195;0.246195;0.246195;0.246195
1975;MAC;entrp_pass_lo;0.241628;0.241628;0.241628;0.241628;0.241628;0.241628
1980;MAC;entrp_pass_lo;0.238118;0.238118;0.238118;0.238118;0.238118;0.238118
1985;MAC;entrp_pass_lo;0.283581;0.283581;0.283581;0.283581;0.283581;0.283581
1990;MAC;entrp_pass_lo;0.343935;0.343935;0.343935;0.343935;0.343935;0.343935
1995;MAC;entrp_pass_lo;0.385686;0.385686;0.385686;0.385686;0.385686;0.385686
2000;MAC;entrp_pass_lo;0.427979;0.427979;0.427979;0.427979;0.427979;0.427979
2005;MAC;entrp_pass_lo;0.482559;0.482559;0.482559;0.482559;0.482559;0.482559
2010;MAC;entrp_pass_lo;0.536969;0.536969;0.536969;0.536969;0.536969;0.536969
2015;MAC;entrp_pass_lo;0.600942;0.600942;0.600942;0.600942;0.600942;0.600942
2020;MAC;entrp_pass_lo;0.624328377;0.626299425;0.630033513;0.624328377;0.626299425;0.630033513
2025;MAC;entrp_pass_lo;0.650343281;0.654996142;0.667715869;0.650343281;0.654996142;0.667715869
2030;MAC;entrp_pass_lo;0.677273723;0.684963292;0.709385676;0.677273723;0.684963292;0.709385676
2035;MAC;entrp_pass_lo;0.703136786;0.713430912;0.751499923;0.703136786;0.713430912;0.751499923
2040;MAC;entrp_pass_lo;0.72531135;0.738819577;0.789954708;0.72531135;0.738819577;0.789954708
2045;MAC;entrp_pass_lo;0.742463283;0.760602855;0.822437103;0.742463283;0.760602855;0.822437103
2050;MAC;entrp_pass_lo;0.753758386;0.778802628;0.847700655;0.753758386;0.778802628;0.847700655
2055;MAC;entrp_pass_lo;0.760877244;0.794878669;0.866547943;0.760877244;0.794878669;0.866547943
2060;MAC;entrp_pass_lo;0.762330016;0.807181676;0.878326267;0.762330016;0.807181676;0.878326267
2070;MAC;entrp_pass_lo;0.743172326;0.815234602;0.873390574;0.743172326;0.815234602;0.873390574
2080;MAC;entrp_pass_lo;0.694857668;0.80353822;0.830338212;0.694857668;0.80353822;0.830338212
2090;MAC;entrp_pass_lo;0.622747125;0.774585051;0.754111674;0.622747125;0.774585051;0.754111674
2100;MAC;entrp_pass_lo;0.536403216;0.730229384;0.653737747;0.536403216;0.730229384;0.653737747
2110;MAC;entrp_pass_lo;0.536403216;0.730229384;0.653737747;0.536403216;0.730229384;0.653737747
2130;MAC;entrp_pass_lo;0.536403216;0.730229384;0.653737747;0.536403216;0.730229384;0.653737747
2150;MAC;entrp_pass_lo;0.536403216;0.730229384;0.653737747;0.536403216;0.730229384;0.653737747
1965;MAF;entrp_pass_lo;0.004841;0.004841;0.004841;0.004841;0.004841;0.004841
1970;MAF;entrp_pass_lo;0.00545;0.00545;0.00545;0.00545;0.00545;0.00545
1975;MAF;entrp_pass_lo;0.006291;0.006291;0.006291;0.006291;0.006291;0.006291
1980;MAF;entrp_pass_lo;0.00758;0.00758;0.00758;0.00758;0.00758;0.00758
1985;MAF;entrp_pass_lo;0.015392;0.015392;0.015392;0.015392;0.015392;0.015392
1990;MAF;entrp_pass_lo;0.030036;0.030036;0.030036;0.030036;0.030036;0.030036
1995;MAF;entrp_pass_lo;0.032712;0.032712;0.032712;0.032712;0.032712;0.032712
2000;MAF;entrp_pass_lo;0.028384;0.028384;0.028384;0.028384;0.028384;0.028384
2005;MAF;entrp_pass_lo;0.027906;0.027906;0.027906;0.027906;0.027906;0.027906
2010;MAF;entrp_pass_lo;0.030235;0.030235;0.030235;0.030235;0.030235;0.030235
2015;MAF;entrp_pass_lo;0.031754;0.031754;0.031754;0.031754;0.031754;0.031754
2020;MAF;entrp_pass_lo;0.032593429;0.032593429;0.032593429;0.032593429;0.032593429;0.032593429
2025;MAF;entrp_pass_lo;0.033432857;0.033432857;0.033432857;0.033432857;0.033432857;0.033432857
2030;MAF;entrp_pass_lo;0.034272286;0.034272286;0.034272286;0.034272286;0.034272286;0.034272286
2035;MAF;entrp_pass_lo;0.035111714;0.035111714;0.035111714;0.035111714;0.035111714;0.035111714
2040;MAF;entrp_pass_lo;0.035951143;0.035951143;0.035951143;0.035951143;0.035951143;0.035951143
2045;MAF;entrp_pass_lo;0.036790571;0.036790571;0.036790571;0.036790571;0.036790571;0.036790571
2050;MAF;entrp_pass_lo;0.03763;0.03763;0.03763;0.03763;0.03763;0.03763
2055;MAF;entrp_pass_lo;0.03763;0.03763;0.03763;0.03763;0.03763;0.03763
2060;MAF;entrp_pass_lo;0.03763;0.03763;0.03763;0.03763;0.03763;0.03763
2070;MAF;entrp_pass_lo;0.03763;0.03763;0.03763;0.03763;0.03763;0.03763
2080;MAF;entrp_pass_lo;0.03763;0.03763;0.03763;0.03763;0.03763;0.03763
2090;MAF;entrp_pass_lo;0.03763;0.03763;0.03763;0.03763;0.03763;0.03763
2100;MAF;entrp_pass_lo;0.03763;0.03763;0.03763;0.03763;0.03763;0.03763
2110;MAF;entrp_pass_lo;0.03763;0.03763;0.03763;0.03763;0.03763;0.03763
2130;MAF;entrp_pass_lo;0.03763;0.03763;0.03763;0.03763;0.03763;0.03763
2150;MAF;entrp_pass_lo;0.03763;0.03763;0.03763;0.03763;0.03763;0.03763
1965;MAR;entrp_pass_lo;14.229044;14.229044;14.229044;14.229044;14.229044;14.229044
1970;MAR;entrp_pass_lo;16.000008;16.000008;16.000008;16.000008;16.000008;16.000008
1975;MAR;entrp_pass_lo;17.803698;17.803698;17.803698;17.803698;17.803698;17.803698
1980;MAR;entrp_pass_lo;20.019847;20.019847;20.019847;20.019847;20.019847;20.019847
1985;MAR;entrp_pass_lo;22.537376;22.537376;22.537376;22.537376;22.537376;22.537376
1990;MAR;entrp_pass_lo;24.879136;24.879136;24.879136;24.879136;24.879136;24.879136
1995;MAR;entrp_pass_lo;27.075232;27.075232;27.075232;27.075232;27.075232;27.075232
2000;MAR;entrp_pass_lo;28.849621;28.849621;28.849621;28.849621;28.849621;28.849621
2005;MAR;entrp_pass_lo;30.52107;30.52107;30.52107;30.52107;30.52107;30.52107
2010;MAR;entrp_pass_lo;32.409639;32.409639;32.409639;32.409639;32.409639;32.409639
2015;MAR;entrp_pass_lo;34.803322;34.803322;34.803322;34.803322;34.803322;34.803322
2020;MAR;entrp_pass_lo;35.48411051;35.84217436;35.18883973;35.48411051;35.84217436;35.18883973
2025;MAR;entrp_pass_lo;35.84551898;36.65552649;35.10242985;35.84551898;36.65552649;35.10242985
2030;MAR;entrp_pass_lo;35.87424079;37.19448206;34.66949536;35.87424079;37.19448206;34.66949536
2035;MAR;entrp_pass_lo;35.68596401;37.47721876;34.01952954;35.68596401;37.47721876;34.01952954
2040;MAR;entrp_pass_lo;35.29752761;37.54572318;33.17358926;35.29752761;37.54572318;33.17358926
2045;MAR;entrp_pass_lo;34.70536977;37.40560187;32.13407287;34.70536977;37.40560187;32.13407287
2050;MAR;entrp_pass_lo;33.8994886;37.07636417;30.89990619;33.8994886;37.07636417;30.89990619
2055;MAR;entrp_pass_lo;33.14018123;36.77228798;29.75506562;33.14018123;36.77228798;29.75506562
2060;MAR;entrp_pass_lo;32.2169136;36.29053366;28.47516809;32.2169136;36.29053366;28.47516809
2070;MAR;entrp_pass_lo;30.15169059;35.01413914;25.89100192;30.15169059;35.01413914;25.89100192
2080;MAR;entrp_pass_lo;27.87424669;33.51249957;23.35789004;27.87424669;33.51249957;23.35789004
2090;MAR;entrp_pass_lo;25.47762227;32.10935364;20.95642935;25.47762227;32.10935364;20.95642935
2100;MAR;entrp_pass_lo;23.04163519;30.87887975;18.72650127;23.04163519;30.87887975;18.72650127
2110;MAR;entrp_pass_lo;23.04163519;30.87887975;18.72650127;23.04163519;30.87887975;18.72650127
2130;MAR;entrp_pass_lo;23.04163519;30.87887975;18.72650127;23.04163519;30.87887975;18.72650127
2150;MAR;entrp_pass_lo;23.04163519;30.87887975;18.72650127;23.04163519;30.87887975;18.72650127
1965;MCO;entrp_pass_lo;0.023282;0.023282;0.023282;0.023282;0.023282;0.023282
1970;MCO;entrp_pass_lo;0.023484;0.023484;0.023484;0.023484;0.023484;0.023484
1975;MCO;entrp_pass_lo;0.025197;0.025197;0.025197;0.025197;0.025197;0.025197
1980;MCO;entrp_pass_lo;0.026745;0.026745;0.026745;0.026745;0.026745;0.026745
1985;MCO;entrp_pass_lo;0.028835;0.028835;0.028835;0.028835;0.028835;0.028835
1990;MCO;entrp_pass_lo;0.029439;0.029439;0.029439;0.029439;0.029439;0.029439
1995;MCO;entrp_pass_lo;0.030691;0.030691;0.030691;0.030691;0.030691;0.030691
2000;MCO;entrp_pass_lo;0.032082;0.032082;0.032082;0.032082;0.032082;0.032082
2005;MCO;entrp_pass_lo;0.033793;0.033793;0.033793;0.033793;0.033793;0.033793
2010;MCO;entrp_pass_lo;0.037094;0.037094;0.037094;0.037094;0.037094;0.037094
2015;MCO;entrp_pass_lo;0.038307;0.038307;0.038307;0.038307;0.038307;0.038307
2020;MCO;entrp_pass_lo;0.035992714;0.035992714;0.035992714;0.035992714;0.035992714;0.035992714
2025;MCO;entrp_pass_lo;0.033678428;0.033678428;0.033678428;0.033678428;0.033678428;0.033678428
2030;MCO;entrp_pass_lo;0.031364143;0.031364143;0.031364143;0.031364143;0.031364143;0.031364143
2035;MCO;entrp_pass_lo;0.029049857;0.029049857;0.029049857;0.029049857;0.029049857;0.029049857
2040;MCO;entrp_pass_lo;0.026735571;0.026735571;0.026735571;0.026735571;0.026735571;0.026735571
2045;MCO;entrp_pass_lo;0.024421285;0.024421285;0.024421285;0.024421285;0.024421285;0.024421285
2050;MCO;entrp_pass_lo;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999
2055;MCO;entrp_pass_lo;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999
2060;MCO;entrp_pass_lo;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999
2070;MCO;entrp_pass_lo;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999
2080;MCO;entrp_pass_lo;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999
2090;MCO;entrp_pass_lo;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999
2100;MCO;entrp_pass_lo;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999
2110;MCO;entrp_pass_lo;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999
2130;MCO;entrp_pass_lo;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999
2150;MCO;entrp_pass_lo;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999;0.022106999
1965;MDA;entrp_pass_lo;2.825;2.825;2.825;2.825;2.825;2.825
1970;MDA;entrp_pass_lo;3.044;3.044;3.044;3.044;3.044;3.044
1975;MDA;entrp_pass_lo;3.251;3.251;3.251;3.251;3.251;3.251
1980;MDA;entrp_pass_lo;3.396;3.396;3.396;3.396;3.396;3.396
1985;MDA;entrp_pass_lo;3.57;3.57;3.57;3.57;3.57;3.57
1990;MDA;entrp_pass_lo;3.696;3.696;3.696;3.696;3.696;3.696
1995;MDA;entrp_pass_lo;3.675099;3.675099;3.675099;3.675099;3.675099;3.675099
